Model,Prompt,Tokens,TTFT (s),Avg Time/Token (s)
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,52,299.120,0.0682
gemma3:4b,What are some tips to stay focused while studying?,11,299.969,0.2449
gemma3:4b,What are some tips to stay focused while studying?,7,300.034,0.3758
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,118,297.900,0.0403
gemma3:4b,What's the difference between anxiety and stress?,13,299.929,0.2114
gemma3:4b,What are some fun icebreaker questions for team meetings?,1,300.171,2.5075
gemma3:4b,What are some fun icebreaker questions for team meetings?,7,300.031,0.3764
gemma3:4b,Can you explain inflation in simple terms?,59,299.021,0.0618
gemma3:4b,How do I write a professional follow-up email after a job in...,31,299.604,0.0987
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,9,300.001,0.2963
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,112,298.144,0.0404
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,35,299.527,0.0897
gemma3:4b,What are some tips to stay focused while studying?,24,299.704,0.1232
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,13,299.922,0.2107
gemma3:4b,What are some tips to stay focused while studying?,19,299.801,0.1506
gemma3:4b,What's the difference between anxiety and stress?,9,300.003,0.2966
gemma3:4b,How do I write a professional follow-up email after a job in...,9,299.994,0.2968
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,64,299.002,0.0572
gemma3:4b,What's the difference between anxiety and stress?,59,299.087,0.0606
gemma3:4b,How do I negotiate my salary during a job offer?,105,298.259,0.0419
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,19,299.809,0.1502
gemma3:4b,How do I negotiate my salary during a job offer?,32,299.575,0.0969
gemma3:4b,What's the difference between anxiety and stress?,27,299.673,0.1108
gemma3:4b,How do I write a professional follow-up email after a job in...,35,299.501,0.0903
gemma3:4b,What's the difference between anxiety and stress?,60,299.156,0.0600
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,25,299.695,0.1188
gemma3:4b,What's the difference between anxiety and stress?,29,299.641,0.1042
gemma3:4b,What are some fun icebreaker questions for team meetings?,84,298.539,0.0491
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,76,298.690,0.0523
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,62,298.979,0.0595
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,14,299.903,0.1973
gemma3:4b,What's the difference between anxiety and stress?,45,299.291,0.0750
gemma3:4b,How do I write a professional follow-up email after a job in...,17,299.847,0.1659
gemma3:4b,How can I start a simple workout routine at home with no equ...,45,299.345,0.0737
gemma3:4b,What's the difference between anxiety and stress?,27,299.648,0.1120
gemma3:4b,What's the difference between anxiety and stress?,37,299.487,0.0858
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,82,298.635,0.0491
gemma3:4b,How can I start a simple workout routine at home with no equ...,48,299.305,0.0708
gemma3:4b,Can you explain inflation in simple terms?,18,299.826,0.1577
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,63,299.002,0.0581
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,8,300.027,0.3298
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,52,299.210,0.0664
gemma3:4b,What are some fun icebreaker questions for team meetings?,14,299.916,0.1962
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,17,299.860,0.1649
gemma3:4b,What are some fun icebreaker questions for team meetings?,18,299.839,0.1568
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,22,299.782,0.1308
gemma3:4b,Can you explain inflation in simple terms?,28,299.640,0.1078
gemma3:4b,How do I write a professional follow-up email after a job in...,19,299.827,0.1493
gemma3:4b,Can you explain inflation in simple terms?,10,299.986,0.2678
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,34,299.535,0.0920
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,62,298.967,0.0596
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,14,299.904,0.1971
gemma3:4b,Can you explain inflation in simple terms?,28,299.658,0.1073
gemma3:4b,How do I negotiate my salary during a job offer?,47,299.321,0.0710
gemma3:4b,How do I negotiate my salary during a job offer?,86,298.527,0.0481
gemma3:4b,What are some fun icebreaker questions for team meetings?,51,299.197,0.0680
gemma3:4b,What's the difference between anxiety and stress?,40,299.403,0.0816
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,88,298.567,0.0465
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,15,299.872,0.1859
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,66,298.962,0.0564
gemma3:4b,Can you explain inflation in simple terms?,40,299.431,0.0811
gemma3:4b,How do I write a professional follow-up email after a job in...,84,298.588,0.0485
gemma3:4b,Can you explain inflation in simple terms?,31,299.581,0.0998
gemma3:4b,How do I negotiate my salary during a job offer?,79,298.704,0.0503
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,6,300.066,0.4335
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,18,299.845,0.1565
gemma3:4b,How do I negotiate my salary during a job offer?,91,298.440,0.0465
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,116,298.058,0.0397
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,35,299.514,0.0900
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,71,298.803,0.0544
gemma3:4b,Can you explain inflation in simple terms?,86,298.557,0.0478
gemma3:4b,What's the difference between anxiety and stress?,29,299.622,0.1049
gemma3:4b,Can you explain inflation in simple terms?,29,299.613,0.1052
gemma3:4b,What are some fun icebreaker questions for team meetings?,94,298.449,0.0449
gemma3:4b,How do I negotiate my salary during a job offer?,11,299.951,0.2464
gemma3:4b,What are some tips to stay focused while studying?,4,300.096,0.6412
gemma3:4b,How do I negotiate my salary during a job offer?,92,298.470,0.0456
gemma3:4b,Can you explain inflation in simple terms?,85,298.590,0.0479
gemma3:4b,What are some fun icebreaker questions for team meetings?,21,299.771,0.1380
gemma3:4b,How can I start a simple workout routine at home with no equ...,44,299.371,0.0748
gemma3:4b,Can you explain inflation in simple terms?,72,298.772,0.0541
gemma3:4b,How can I start a simple workout routine at home with no equ...,25,299.686,0.1193
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,35,299.536,0.0896
gemma3:4b,How can I start a simple workout routine at home with no equ...,34,299.552,0.0917
gemma3:4b,How can I start a simple workout routine at home with no equ...,44,299.377,0.0747
gemma3:4b,What's the difference between anxiety and stress?,44,299.330,0.0759
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,43,299.417,0.0758
gemma3:4b,How do I write a professional follow-up email after a job in...,7,300.045,0.3735
gemma3:4b,What's the difference between anxiety and stress?,14,299.916,0.1966
gemma3:4b,How do I write a professional follow-up email after a job in...,16,299.881,0.1746
gemma3:4b,What are some tips to stay focused while studying?,31,299.583,0.0994
gemma3:4b,What's the difference between anxiety and stress?,6,300.061,0.4345
gemma3:4b,How do I negotiate my salary during a job offer?,91,298.398,0.0469
gemma3:4b,What are some tips to stay focused while studying?,83,298.618,0.0488
gemma3:4b,How do I negotiate my salary during a job offer?,85,298.576,0.0481
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,40,299.432,0.0812
gemma3:4b,Can you explain inflation in simple terms?,96,298.307,0.0454
gemma3:4b,What's the difference between anxiety and stress?,36,299.463,0.0892
gemma3:4b,Can you explain inflation in simple terms?,67,298.897,0.0563
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,57,299.119,0.0624
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,40,299.414,0.0813
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,16,299.866,0.1754
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,38,299.450,0.0845
gemma3:4b,How can I start a simple workout routine at home with no equ...,20,299.790,0.1438
gemma3:4b,How do I write a professional follow-up email after a job in...,21,299.761,0.1382
gemma3:4b,Can you explain inflation in simple terms?,25,299.693,0.1192
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,86,298.579,0.0475
gemma3:4b,How do I negotiate my salary during a job offer?,100,298.348,0.0433
gemma3:4b,How do I write a professional follow-up email after a job in...,54,299.175,0.0645
gemma3:4b,What are some fun icebreaker questions for team meetings?,107,298.204,0.0417
gemma3:4b,Can you explain inflation in simple terms?,15,299.899,0.1850
gemma3:4b,What are some fun icebreaker questions for team meetings?,38,299.428,0.0852
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,23,299.718,0.1280
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,5,300.082,0.5177
gemma3:4b,How can I start a simple workout routine at home with no equ...,26,299.700,0.1139
gemma3:4b,Can you explain inflation in simple terms?,70,298.852,0.0544
gemma3:4b,What's the difference between anxiety and stress?,54,299.136,0.0653
gemma3:4b,What are some tips to stay focused while studying?,54,299.136,0.0654
gemma3:4b,What's the difference between anxiety and stress?,32,299.576,0.0966
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,18,299.831,0.1573
gemma3:4b,What's the difference between anxiety and stress?,8,300.022,0.3300
gemma3:4b,What are some tips to stay focused while studying?,59,299.091,0.0606
gemma3:4b,What are some fun icebreaker questions for team meetings?,7,300.036,0.3753
gemma3:4b,What are some fun icebreaker questions for team meetings?,54,299.198,0.0644
gemma3:4b,What's the difference between anxiety and stress?,6,300.069,0.4331
gemma3:4b,What's the difference between anxiety and stress?,38,299.422,0.0852
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,39,299.395,0.0839
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,99,298.302,0.0441
gemma3:4b,How do I negotiate my salary during a job offer?,36,299.498,0.0880
gemma3:4b,What's the difference between anxiety and stress?,32,299.569,0.0966
gemma3:4b,How do I negotiate my salary during a job offer?,47,299.293,0.0718
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,17,299.855,0.1654
gemma3:4b,What's a quick and healthy dinner I can make with chicken an...,43,299.379,0.0763
gemma3:4b,What are some tips to stay focused while studying?,48,299.291,0.0703
gemma3:4b,How do I negotiate my salary during a job offer?,62,299.023,0.0588
gemma3:4b,How do I negotiate my salary during a job offer?,86,298.578,0.0477
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,48,299.271,0.0707
gemma3:4b,What are some fun icebreaker questions for team meetings?,8,300.035,0.3294
gemma3:4b,What are some fun icebreaker questions for team meetings?,38,299.475,0.0839
gemma3:4b,Can you explain inflation in simple terms?,7,300.035,0.3752
gemma3:4b,What's the difference between anxiety and stress?,30,299.616,0.1015
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,21,299.787,0.1368
gemma3:4b,Can you explain inflation in simple terms?,4,300.102,0.6395
gemma3:4b,How can I start a simple workout routine at home with no equ...,26,299.692,0.1143
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,13,299.930,0.2106
gemma3:4b,What are some fun icebreaker questions for team meetings?,12,299.944,0.2264
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,19,299.817,0.1504
gemma3:4b,How can I start a simple workout routine at home with no equ...,6,300.051,0.4351
gemma3:4b,What are some fun icebreaker questions for team meetings?,18,299.818,0.1581
gemma3:4b,Can you explain inflation in simple terms?,100,298.265,0.0441
gemma3:4b,What's the difference between anxiety and stress?,109,298.070,0.0422
gemma3:4b,What are some tips to stay focused while studying?,12,299.954,0.2270
gemma3:4b,How do I negotiate my salary during a job offer?,21,299.781,0.1375
gemma3:4b,Can you help me plan a 3-day trip to Paris on a budget?,29,299.637,0.1044
gemma3:4b,Can you summarize the key points of the book Atomic Habits?,28,299.650,0.1076
gemma3:4b,What are some tips to stay focused while studying?,12,299.932,0.2278
gemma3:4b,How can I start a simple workout routine at home with no equ...,116,297.973,0.0406
gemma3:4b,What are some tips to stay focused while studying?,57,299.134,0.0619
gemma3:4b,How do I write a professional follow-up email after a job in...,58,299.118,0.0613
